corpus,source_id,theory_id,declaration,module,min_distance,is_root
YWS2015,YWS-T1-eq1,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T1-eq1,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-T1-eq1,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,2,0
YWS2015,YWS-T1-eq1,spectral_gap_variational,TauCeti.spectralSubspace,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
YWS2015,YWS-T1-eq1,yws_result_layer,YuWangSamworth2015.CorrespondingEigenblock,YuWangSamworth2015.Core.Statistics,1,0
YWS2015,YWS-T1-eq1,yws_result_layer,YuWangSamworth2015.yuWangSamworth_intervalBlock_le,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-alignedBasis,hilbert_subspace_geometry,OrthonormalBasis.spanIndices,ForTauCeti.Analysis.InnerProductSpace.BasisSpan,2,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.IsEigenFamily,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,2,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.IsInvariant,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.IsOrderedEigenframe,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,1,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.IsOrderedEigenframe.orthonormal,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,1,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-T2-alignedBasis,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-alignedBasis,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T2-alignedBasis,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-alignedBasis,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,TauCeti.familyIsometry,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,1,0
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,TauCeti.familyMap,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,2,0
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,TauCeti.familyMap_inner_map_map,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,2,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T2-alignedBasis,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-T2-alignedBasis,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,2,0
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.CorrespondingEigenblock,YuWangSamworth2015.Core.Statistics,1,0
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.IsEigenvectorBlock,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,YuWangSamworth2015.OrderedBlockBoundaryGap,YuWangSamworth2015.Core.ConsecutiveBlock,1,0
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.PopulationBoundaryGap,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.SourcePopulationGap,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.SourcePopulationGap.toPopulationBoundaryGap,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,spectral_gap_variational,YuWangSamworth2015.consecutiveEmb,YuWangSamworth2015.Core.ConsecutiveBlock,1,0
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.exists_aligned_orthonormalBasis,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,YuWangSamworth2015.exists_unitary_sum_sq_norm_frameComp_sub_le,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,YuWangSamworth2015.frameAlignMatrix,YuWangSamworth2015.Core.Procrustes,1,0
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,YuWangSamworth2015.frameAlignMatrix_mem_orthogonalGroup,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,YuWangSamworth2015.frameComp,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.frobeniusNorm,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.isEigenvectorBlock_iff,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.populationBoundaryGap_iff,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.sourcePopulationGap_iff,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.theorem2_alignedFrame,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.yuWangSamworth_alignedBasis_frame_le,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.yuWangSamworth_alignedBasis_le,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.yuWangSamworth_alignedFrame_block_le,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,yws_result_layer,YuWangSamworth2015.yuWangSamworth_alignedFrame_block_real_le,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,YuWangSamworth2015.yuWangSamworth_alignedFrame_le,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-T2-alignedBasis,singular_subspace_gram_geometry,YuWangSamworth2015.yuWangSamworth_alignedFrame_real_le,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-T2-opnorm-numerator,spectral_gap_variational,TauCeti.IsEigenFamily,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,2,0
YWS2015,YWS-T2-opnorm-numerator,spectral_gap_variational,TauCeti.IsOrderedEigenframe,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,1,0
YWS2015,YWS-T2-opnorm-numerator,residual_ritz_geometry,YuWangSamworth2015.residualColumn,YuWangSamworth2015.Core.Residual,1,0
YWS2015,YWS-T2-opnorm-numerator,residual_ritz_geometry,YuWangSamworth2015.sq_gap_mul_sum_cross_le_of_population_gap_opNorm,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-opnorm-numerator,residual_ritz_geometry,YuWangSamworth2015.sum_sq_norm_apply_orthonormal_le,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-opnorm-numerator,residual_ritz_geometry,YuWangSamworth2015.sum_sq_norm_frameResidual_le_of_opNorm,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-opnorm-numerator,residual_ritz_geometry,YuWangSamworth2015.sum_sq_norm_residualColumn_le,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-opnorm-numerator,residual_ritz_geometry,YuWangSamworth2015.sum_sq_norm_residualColumn_le_of_opNorm,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-residual,spectral_gap_variational,TauCeti.IsEigenFamily,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,2,0
YWS2015,YWS-T2-residual,spectral_gap_variational,TauCeti.IsOrderedEigenframe,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,1,0
YWS2015,YWS-T2-residual,spectral_gap_variational,TauCeti.IsOrderedEigenframe.orthonormal,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,1,0
YWS2015,YWS-T2-residual,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-T2-residual,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-residual,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-T2-residual,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-residual,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T2-residual,singular_subspace_gram_geometry,TauCeti.familyIsometry,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,2,0
YWS2015,YWS-T2-residual,singular_subspace_gram_geometry,TauCeti.familyMap,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,3,0
YWS2015,YWS-T2-residual,singular_subspace_gram_geometry,TauCeti.familyMap_inner_map_map,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,3,0
YWS2015,YWS-T2-residual,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T2-residual,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-T2-residual,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,2,0
YWS2015,YWS-T2-residual,spectral_gap_variational,YuWangSamworth2015.OrderedBlockBoundaryGap,YuWangSamworth2015.Core.ConsecutiveBlock,1,0
YWS2015,YWS-T2-residual,spectral_gap_variational,YuWangSamworth2015.consecutiveEmb,YuWangSamworth2015.Core.ConsecutiveBlock,1,0
YWS2015,YWS-T2-residual,singular_subspace_gram_geometry,YuWangSamworth2015.frameComp,YuWangSamworth2015.Core.Procrustes,1,0
YWS2015,YWS-T2-residual,residual_ritz_geometry,YuWangSamworth2015.frameResidual_eq,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-residual,residual_ritz_geometry,YuWangSamworth2015.residualColumn,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-residual,residual_ritz_geometry,YuWangSamworth2015.residualColumn_eq,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-residual,residual_ritz_geometry,YuWangSamworth2015.sq_gap_mul_sum_cross_le_of_population_gap,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-residual,residual_ritz_geometry,YuWangSamworth2015.sq_gap_mul_sum_cross_le_sum_sq_norm_residualColumn,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-residual,yws_result_layer,YuWangSamworth2015.yuWangSamworth_alignedBasis_le_residual,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-residual,yws_result_layer,YuWangSamworth2015.yuWangSamworth_alignedFrame_block_le_residual,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-residual,singular_subspace_gram_geometry,YuWangSamworth2015.yuWangSamworth_alignedFrame_le_residual,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-T2-residual,yws_result_layer,YuWangSamworth2015.yuWangSamworth_sinTheta_block_le_residual,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-residual,yws_result_layer,YuWangSamworth2015.yuWangSamworth_sinTheta_le_residual,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-sinTheta,hilbert_subspace_geometry,OrthonormalBasis.spanIndices,ForTauCeti.Analysis.InnerProductSpace.BasisSpan,1,0
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.IsEigenFamily,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.IsInvariant,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.IsOrderedEigenframe,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.IsOrderedEigenframe.internalGap_span,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.IsOrderedEigenframe.span_eq_spanIndices,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-T2-sinTheta,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-sinTheta,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T2-sinTheta,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-sinTheta,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-T2-sinTheta,hilbert_subspace_geometry,TauCeti.principalSines,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,1,0
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
YWS2015,YWS-T2-sinTheta,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-T2-sinTheta,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,1,0
YWS2015,YWS-T2-sinTheta,hilbert_subspace_geometry,TauCeti.singularValues_sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,TauCeti.sq_gap_mul_sum_sq_norm_starProjection_orthogonal_le,ForTauCeti.Analysis.InnerProductSpace.Spectral.ResidualGap,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.CorrespondingEigenblock,YuWangSamworth2015.Core.Statistics,1,0
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.IsEigenvectorBlock,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,YuWangSamworth2015.OrderedBlockBoundaryGap,YuWangSamworth2015.Core.ConsecutiveBlock,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,YuWangSamworth2015.OrderedBlockBoundaryGap.indexGap,YuWangSamworth2015.Core.ConsecutiveBlock,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.PopulationBoundaryGap,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.SourcePopulationGap,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.SourcePopulationGap.toPopulationBoundaryGap,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,YuWangSamworth2015.consecutiveEmb,YuWangSamworth2015.Core.ConsecutiveBlock,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.frobeniusNorm,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.isEigenvectorBlock_iff,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,YuWangSamworth2015.mem_range_consecutiveEmb,YuWangSamworth2015.Core.ConsecutiveBlock,0,1
YWS2015,YWS-T2-sinTheta,spectral_gap_variational,YuWangSamworth2015.orderedBlockBoundaryGap_iff,YuWangSamworth2015.Core.ConsecutiveBlock,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.populationBoundaryGap_iff,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.sourcePopulationGap_iff,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,residual_ritz_geometry,YuWangSamworth2015.sqrt_sum_cross_le_of_population_gap,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-sinTheta,residual_ritz_geometry,YuWangSamworth2015.sum_sq_norm_frameResidual_le,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-sinTheta,residual_ritz_geometry,YuWangSamworth2015.sum_sq_norm_frameResidual_le_of_opNorm,YuWangSamworth2015.Core.Residual,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.theorem2_sinTheta,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.yuWangSamworth_sinTheta_block_le,YuWangSamworth2015.Symmetric.Theorem2,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.yuWangSamworth_sinTheta_frame_le,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T2-sinTheta,yws_result_layer,YuWangSamworth2015.yuWangSamworth_sinTheta_le,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T3-aligned,hilbert_subspace_geometry,OrthonormalBasis.spanIndices,ForTauCeti.Analysis.InnerProductSpace.BasisSpan,3,0
YWS2015,YWS-T3-aligned,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-T3-aligned,spectral_gap_variational,TauCeti.IsEigenFamily,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,3,0
YWS2015,YWS-T3-aligned,spectral_gap_variational,TauCeti.IsOrderedEigenframe,ForTauCeti.Analysis.InnerProductSpace.Spectral.EigenFrame,2,0
YWS2015,YWS-T3-aligned,operator_ideals_uinorms,TauCeti.RectangularUnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.RectangularUnitarilyInvariantSeminorm.Basic,2,0
YWS2015,YWS-T3-aligned,operator_ideals_uinorms,TauCeti.RectangularUnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.RectangularUnitarilyInvariantSeminorm.Instances,1,0
YWS2015,YWS-T3-aligned,operator_ideals_uinorms,TauCeti.RectangularUnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.RectangularUnitarilyInvariantSeminorm.Basic,2,0
YWS2015,YWS-T3-aligned,operator_ideals_uinorms,TauCeti.RectangularUnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.RectangularUnitarilyInvariantSeminorm.Basic,1,0
YWS2015,YWS-T3-aligned,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,3,0
YWS2015,YWS-T3-aligned,singular_subspace_gram_geometry,TauCeti.isSymmetric_leftGram,ForTauCeti.Analysis.InnerProductSpace.Gram.Operator,1,0
YWS2015,YWS-T3-aligned,singular_subspace_gram_geometry,TauCeti.isSymmetric_rightGram,ForTauCeti.Analysis.InnerProductSpace.Gram.Operator,1,0
YWS2015,YWS-T3-aligned,singular_subspace_gram_geometry,TauCeti.leftGram,ForTauCeti.Analysis.InnerProductSpace.Gram.Operator,1,0
YWS2015,YWS-T3-aligned,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,4,0
YWS2015,YWS-T3-aligned,singular_subspace_gram_geometry,TauCeti.rightGram,ForTauCeti.Analysis.InnerProductSpace.Gram.Operator,1,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.CorrespondingEigenblock,YuWangSamworth2015.Core.Statistics,2,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.CorrespondingLeftSingularBlock,YuWangSamworth2015.Rectangular.Theorem4,1,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.CorrespondingRightSingularBlock,YuWangSamworth2015.Rectangular.Theorem4,1,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.IsOrderedLeftSingularFrame,YuWangSamworth2015.Rectangular.Theorem4,1,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.IsOrderedRightSingularFrame,YuWangSamworth2015.Rectangular.Theorem4,1,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.LeftSingularInternalGap,YuWangSamworth2015.Rectangular.Theorem4,1,0
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.RightSingularInternalGap,YuWangSamworth2015.Rectangular.Theorem4,1,0
YWS2015,YWS-T3-aligned,singular_subspace_gram_geometry,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularAlignedBasis_block_le,YuWangSamworth2015.Rectangular.SingularBlock,0,1
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularAlignedBasis_frame_le,YuWangSamworth2015.Rectangular.Theorem4,0,1
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularAlignedBasis_le,YuWangSamworth2015.Rectangular.Theorem4,0,1
YWS2015,YWS-T3-aligned,singular_subspace_gram_geometry,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularAlignedBasis_block_le,YuWangSamworth2015.Rectangular.SingularBlock,0,1
YWS2015,YWS-T3-aligned,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularAlignedBasis_frame_le,YuWangSamworth2015.Rectangular.Theorem4,0,1
